num_veh,id_usa,id_code_insee,latitude,longitude,descr_cat_veh,descr_agglo,descr_athmo,descr_lum,descr_etat_surf,description_intersection,an_nais,place,descr_dispo_secu,descr_grav,descr_motif_traj,descr_type_col,jour,heure
1,748171,60155,49.2667,2.36667,2,0,1,1,1,0,1949,1,0,3,1,0,1,12
2,748340,30102,43.9333,4.31667,2,0,3,2,3,0,1962,1,0,3,1,0,1,21
2,748455,68373,47.4667,7.26667,2,0,3,1,4,3,1962,1,0,3,2,0,1,17
1,748454,68373,47.4667,7.26667,2,0,3,1,4,3,1947,1,3,3,5,0,1,17
2,748464,68367,48.0625,7.48001,2,0,4,1,0,0,1974,1,0,3,1,0,1,14
2,748467,68292,47.8833,7.01667,1,0,3,1,3,0,1972,1,0,3,2,0,1,17
2,748473,68375,47.8167,7.25,2,0,3,1,3,0,1931,1,0,3,5,0,1,14
1,748477,68268,47.6333,7.1,2,0,3,1,3,0,1963,1,0,3,1,0,1,14
1,748528,10259,48.4667,3.43333,2,0,4,2,0,0,1948,1,5,3,2,0,1,6
2,748580,14160,49.05,-0.283333,2,0,3,2,3,0,1988,1,0,3,1,0,1,19
1,748581,14160,49.05,-0.283333,2,0,3,2,3,0,1983,1,0,3,2,0,1,19
1,748587,14278,49.1667,-0.583333,1,0,4,0,0,0,1951,1,0,3,2,0,1,6
1,748623,14514,49.3,0.183333,2,0,6,1,2,0,1931,1,0,3,1,0,1,13
2,748704,35219,47.8167,-1.95,2,0,0,0,3,0,1987,1,0,3,3,0,1,8
2,748709,35235,47.9167,-1.23333,2,0,3,1,2,1,1989,1,0,3,4,0,1,10
1,748708,35235,47.9167,-1.23333,2,0,3,1,2,1,1942,1,0,3,4,0,1,10
1,748719,35218,47.9333,-1.6,5,0,0,0,0,0,1992,1,1,3,3,0,1,9
2,748723,35105,48.1,-1.11667,2,0,3,1,2,0,1963,1,0,3,4,0,1,11
2,748751,35253,48.2667,-1.4,2,0,4,1,0,0,1984,1,0,3,2,0,1,9
1,748750,35253,48.2667,-1.4,2,0,4,1,0,0,1979,1,0,3,5,0,1,9
1,748924,49377,47.55,-0.416667,2,0,1,1,1,0,1952,1,0,3,1,0,1,15
2,748926,49174,47.6333,-0.283333,2,0,1,2,0,0,1968,1,0,3,2,0,1,20
1,748928,49174,47.6333,-0.283333,2,0,1,2,0,0,1982,1,0,3,3,0,1,20
2,748942,49223,47.4,-0.55,2,0,4,2,0,0,1985,1,0,3,2,0,1,7
1,748943,49223,47.4,-0.55,2,0,4,2,0,0,1948,1,0,3,2,0,1,7
2,748955,49132,47.65,-0.433333,2,0,5,1,2,0,1988,1,0,3,5,0,1,10
2,749100,49215,47.1333,-0.15,6,0,3,1,3,0,1974,1,1,3,1,0,2,10
2,749183,49328,47.2667,-0.083333,2,0,3,2,3,0,1932,2,0,3,1,0,2,19
2,749184,49328,47.2667,-0.083333,2,0,3,2,3,0,1930,1,0,3,1,0,2,19
3,749186,49328,47.2667,-0.083333,2,0,3,2,3,0,1962,2,0,3,1,0,2,19
3,749187,49328,47.2667,-0.083333,2,0,3,2,3,0,2001,3,0,3,1,0,2,19
3,749188,49328,47.2667,-0.083333,2,0,3,2,3,0,2003,4,0,3,1,0,2,19
2,750607,30155,43.8167,4.46667,16,0,3,1,3,0,1935,1,1,3,1,0,1,10
2,750616,30284,44.1667,4.08333,2,0,3,1,3,0,1970,1,0,3,1,0,1,11
1,750732,30230,44.2333,4.45,2,0,3,2,3,0,1954,1,0,3,1,0,1,4
1,750749,30138,43.8,4.25,0,0,3,0,3,2,1941,1,0,3,1,0,1,7
2,750813,30147,44.0167,4.05,2,0,3,2,3,0,1983,1,0,3,1,0,2,19
1,750814,30147,44.0167,4.05,2,0,3,2,3,0,1988,1,0,3,2,0,2,19
2,750973,83106,43.3,6.08333,2,0,3,1,2,0,1925,1,0,3,5,0,1,15
1,751418,17441,45.6333,-0.65,2,0,3,2,3,0,1944,1,0,3,1,0,1,23
1,751436,17185,45.7333,-0.95,2,0,3,1,3,0,1931,1,0,3,1,0,1,15
2,751534,12160,44.2,3.18333,2,0,7,1,2,0,1969,1,0,3,1,0,2,11
2,751585,86297,46.5833,0.266667,2,0,3,2,3,0,1955,1,0,3,1,0,1,21
2,751625,41126,47.2833,1.33333,6,0,3,1,3,4,1986,1,1,3,1,0,2,15
2,751686,24566,44.8333,0.666667,2,0,3,1,3,0,1960,1,0,3,3,0,1,11
2,751709,24372,45.1453,0.528056,2,0,3,1,3,0,1993,1,2,3,5,0,1,9
2,751775,68128,47.5667,7.25,2,0,3,1,4,0,1985,1,0,3,2,0,2,7
2,751796,68291,47.85,7.51667,2,0,4,0,0,0,1967,1,0,3,3,0,2,7
1,751795,68291,47.85,7.51667,2,0,4,0,0,0,1986,1,0,3,3,0,2,7
2,751972,54322,49.4333,5.6,2,0,3,2,2,0,1975,1,2,3,1,0,2,19
1,751974,54322,49.4333,5.6,2,0,3,2,2,0,1987,1,0,3,1,0,2,19
3,751999,54547,48.65,6.18333,2,0,7,0,2,0,1959,1,0,3,2,0,2,18
2,752064,54483,48.6333,6.3,13,0,3,1,2,0,1987,1,1,3,1,0,2,13
2,752087,54151,49.4833,5.75,2,0,7,1,2,0,1957,1,0,3,1,0,2,7
1,752086,54151,49.4833,5.75,2,0,7,1,2,0,1986,1,0,3,2,0,2,7
1,752121,43164,45.2167,3.93333,2,0,0,1,2,1,1937,1,0,3,1,0,2,14
1,752143,51629,49.1667,4.01667,2,0,7,2,2,0,1983,1,0,3,2,0,1,17
2,752162,51643,49.0167,3.9,17,0,7,2,2,0,1986,1,1,3,5,0,1,20
2,752288,27108,48.7667,0.816667,2,0,1,1,1,0,1965,1,0,3,1,0,2,11
2,752355,17267,46.2167,-0.933333,2,0,3,2,3,0,1981,1,0,3,2,0,2,20
1,752365,17142,46.1833,-1.06667,6,0,3,1,3,0,1985,1,1,3,1,0,2,11
1,752510,74220,46.1333,6.26667,1,0,3,0,3,0,1958,1,0,3,1,0,1,7
2,752678,86163,46.6167,0.433333,2,0,3,2,3,0,1973,1,0,3,1,0,3,19
1,752710,24484,45.1333,0.85,6,0,6,1,5,0,1959,1,1,3,0,0,2,17
1,752725,24340,44.85,0.4,2,0,6,2,2,0,1965,1,0,3,3,0,2,7
1,752731,24210,45.25,1.15,2,0,3,1,3,0,1953,1,0,3,5,0,2,14
2,752829,52500,48.6167,4.9,2,0,3,1,3,0,1975,1,0,3,4,0,1,16
2,752855,80145,50.0667,2.05,2,0,3,1,3,0,1942,1,0,3,1,0,2,10
1,752854,80145,50.0667,2.05,2,0,3,1,3,0,1962,1,0,3,2,0,2,10
2,752864,74169,46.0667,6.53333,2,0,1,1,1,0,1943,1,0,3,1,0,2,8
2,752944,10296,48.0667,4.46667,2,0,3,2,3,0,1928,1,0,3,5,0,2,19
2,752996,81131,43.9,2.0,6,0,3,1,3,0,1968,1,1,3,1,0,2,16
2,752999,81220,43.8333,1.75,2,0,3,1,3,0,1935,1,0,3,1,0,2,17
2,753015,81326,43.9667,2.06667,2,0,3,1,3,0,1954,1,0,3,5,0,3,18
2,753050,51599,49.0833,4.21667,2,0,3,2,2,0,1953,1,0,3,1,0,2,19
1,753045,51599,49.0833,4.21667,2,0,3,2,2,0,1990,2,0,3,1,0,2,19
1,753047,51599,49.0833,4.21667,2,0,3,2,2,0,1991,5,0,3,1,0,2,19
2,753061,51108,48.9583,4.36667,2,0,3,0,3,0,1964,1,0,3,5,0,2,7
2,753103,79342,46.6333,-0.516667,2,0,7,2,2,0,1965,1,0,3,1,0,2,19
1,753102,79342,46.6333,-0.516667,2,0,7,2,2,0,1981,1,0,3,1,0,2,19
1,753196,27104,49.3864,1.30695,4,0,6,1,2,0,1967,1,0,3,2,0,3,15
1,753212,21651,47.4167,4.9,2,0,4,0,0,0,1957,1,0,3,2,0,1,7
2,753249,21564,47.1167,5.05,2,0,4,1,4,0,1967,1,0,3,5,0,1,14
2,753252,21261,47.25,5.15,2,0,6,2,2,0,1949,1,0,3,1,0,1,20
2,753255,21497,47.4667,4.36667,2,0,4,0,0,0,1989,1,0,3,2,0,1,8
1,753254,21497,47.4667,4.36667,2,0,4,0,0,0,1980,1,0,3,2,0,1,8
1,753441,34179,43.6167,3.73333,2,0,3,2,3,0,1959,1,3,3,2,0,1,18
2,753453,34333,43.4833,3.8,2,0,3,2,3,0,1970,1,0,3,2,0,1,19
2,753465,34266,43.75,3.83333,2,0,3,1,3,5,1974,1,0,3,5,0,1,16
2,753492,34300,43.4167,3.3,2,0,3,2,3,0,1970,1,3,3,1,0,1,19
1,753619,34189,43.2667,2.73333,1,0,3,1,3,0,1955,1,0,3,1,0,1,9
3,753718,31561,43.6667,1.48333,6,0,3,3,3,3,1983,1,1,3,1,0,1,19
2,753724,31285,43.6333,1.6,2,0,7,1,3,0,1949,1,0,3,0,0,1,8
2,753752,31445,43.5848,1.52611,17,0,6,2,2,0,1970,1,1,3,2,0,1,20
2,753824,31555,43.6,1.43333,2,0,3,3,3,0,1982,1,0,3,1,0,1,2
1,753936,56261,47.6833,-2.55,6,0,3,0,3,0,1983,1,1,3,1,0,1,18
2,753940,56200,47.8167,-2.28333,2,0,4,1,0,0,1988,1,0,3,2,0,1,8
1,753952,56102,48.0,-2.58333,2,0,3,2,3,0,1974,1,0,3,1,0,1,20
2,753957,56251,47.6333,-2.66667,2,0,7,1,0,0,1937,1,0,3,4,0,1,12
2,754025,44133,47.1333,-1.75,2,0,3,2,3,0,1989,1,0,3,1,0,2,6
2,754258,19243,45.3833,1.36667,13,0,3,3,3,0,1962,1,6,3,1,0,1,19
2,754347,30258,43.6833,4.43333,2,0,3,0,3,0,1954,1,0,3,2,0,2,17
1,754348,30258,43.6833,4.43333,2,0,3,0,3,0,1966,1,0,3,2,0,2,17
3,754416,28103,48.0,1.23333,2,0,3,1,3,0,1949,1,0,3,1,0,2,11
1,754478,19146,45.3167,1.76667,5,0,3,1,3,3,1937,1,1,3,1,0,2,16
3,754552,49328,47.2667,-0.083333,2,0,3,0,3,0,1971,1,0,3,1,0,3,21
2,754698,30223,44.2,4.15,13,0,3,1,3,0,1993,1,1,3,1,0,3,18
1,754809,30217,43.9667,4.68333,2,0,3,1,5,0,1958,1,0,3,1,0,3,16
2,754924,10184,48.4167,4.58333,2,0,7,1,0,0,1980,2,0,3,4,0,1,9
2,754925,10184,48.4167,4.58333,2,0,7,1,0,0,1956,1,0,3,4,0,1,9
2,754979,10138,48.4,4.46667,2,0,3,1,3,0,2007,4,7,3,1,0,2,17
2,754980,10138,48.4,4.46667,2,0,3,1,3,0,2004,4,7,3,1,0,2,17
2,754981,10138,48.4,4.46667,2,0,3,1,3,0,2002,8,0,3,1,0,2,17
2,754982,10138,48.4,4.46667,2,0,3,1,3,0,2005,3,7,3,1,0,2,17
2,754983,10138,48.4,4.46667,2,0,3,1,3,0,1979,1,0,3,1,0,2,17
2,755049,10163,48.3333,4.7,17,0,3,1,3,0,1990,1,1,3,2,0,3,18
2,755057,10133,48.1167,3.88333,2,0,3,2,3,0,1982,1,0,3,1,0,3,22
1,755058,10133,48.1167,3.88333,2,0,3,2,3,0,1965,1,0,3,0,0,3,22
1,755069,10374,48.2333,4.61667,2,0,3,1,3,0,1987,2,0,3,1,0,3,18
2,755078,10304,48.4167,4.45,2,0,6,1,2,0,1980,1,0,3,1,0,3,18
1,755082,10304,48.4167,4.45,2,0,6,1,2,0,1988,1,0,3,1,0,3,18
1,755089,10343,48.2667,4.1,2,0,3,2,3,0,1975,1,0,3,2,0,3,20
1,755111,80400,49.85,2.63333,2,0,3,2,3,0,1961,1,0,3,1,0,3,3
2,755270,54144,48.5333,6.26667,6,0,3,2,3,0,1984,1,1,3,1,0,3,19
1,755271,54144,48.5333,6.26667,2,0,3,2,3,0,1963,1,0,3,1,0,3,19
2,755379,83152,43.1587,6.46167,6,0,3,1,3,5,1967,1,1,3,1,0,3,14
1,755380,83152,43.1587,6.46167,6,0,3,1,3,5,1975,1,1,3,1,0,3,14
2,755382,83138,43.6234,6.70223,2,0,3,2,3,0,1983,1,3,3,2,0,3,20
2,755421,83115,43.3,6.63333,2,0,3,1,3,0,1953,1,0,3,5,0,3,15
1,755422,83115,43.3,6.63333,2,0,3,1,3,0,1939,1,0,3,1,0,3,15
2,755428,83140,43.4,5.93333,1,0,3,1,3,0,1920,1,0,3,1,0,3,12
2,755499,23154,46.1667,2.01667,2,0,3,2,3,0,1984,1,0,3,2,0,1,18
2,755525,66210,42.6333,2.75,13,0,3,1,3,0,1993,1,1,3,1,0,2,14
1,755527,66218,42.4667,1.93333,5,0,3,1,3,0,1994,1,1,3,1,0,2,15
2,755531,66230,42.65,2.53333,2,0,3,1,3,0,1989,1,0,3,1,0,2,10
1,755530,66230,42.65,2.53333,2,0,3,1,3,0,1942,1,0,3,1,0,2,10
2,756965,51476,49.0167,4.41667,17,0,3,1,3,0,1975,1,1,3,1,0,3,15
3,757010,31380,43.3333,1.61667,2,0,7,1,2,0,1955,1,0,3,0,0,2,11
2,757212,60441,49.4167,2.65,2,0,4,2,3,1,1927,1,0,3,4,0,2,19
2,757279,60152,49.3833,2.58333,2,0,6,1,2,1,1937,1,0,3,1,0,3,9
3,757347,66136,42.6833,2.88333,2,0,2,1,2,0,1946,1,0,3,1,0,3,11
1,757424,85144,46.8667,-1.1,6,0,3,1,3,0,1962,1,1,3,1,0,2,15
2,757444,85302,46.9667,-1.0,2,0,3,2,3,0,1990,1,0,3,2,0,2,21
1,757506,85161,46.5833,-1.51667,2,0,3,2,3,0,1969,1,0,3,0,0,3,19
2,757532,85161,46.5833,-1.51667,2,0,3,0,3,0,1981,1,0,3,1,0,3,18
1,757531,85161,46.5833,-1.51667,2,0,3,0,3,0,1959,1,0,3,2,0,3,18
2,757557,85305,46.5667,-0.783333,2,0,3,1,3,0,1989,1,0,3,2,0,3,18
1,757559,85305,46.5667,-0.783333,2,0,3,1,3,0,1944,1,0,3,1,0,3,18
1,757891,67378,48.4667,7.71667,2,0,0,1,3,0,1931,1,0,3,4,0,1,10
1,757906,67313,48.5333,7.46667,2,0,0,2,2,0,1942,1,0,3,1,0,1,23
2,757929,47310,44.3833,0.316667,2,0,6,1,2,1,1953,1,0,3,0,0,1,9
1,758002,37143,47.1333,0.783333,2,0,3,0,0,0,1955,1,0,3,2,0,2,8
1,758073,39470,46.4833,6.06667,2,0,7,2,0,0,1983,1,0,3,1,0,1,20
2,758084,39546,46.9833,5.61667,2,0,0,1,3,0,1915,1,0,3,1,0,1,10
2,758086,39305,47.0333,5.56667,2,0,3,1,3,0,1956,1,0,3,2,0,2,13
2,758110,39443,46.55,5.58333,2,0,6,0,2,0,1990,1,0,3,1,0,3,18
1,758113,39269,46.3667,5.71667,2,0,3,1,3,0,1983,1,0,3,1,0,3,13
3,758120,39198,47.1,5.5,2,0,3,2,3,0,1982,1,0,3,2,0,3,20
3,758237,64545,43.3583,-1.7,2,0,8,1,2,0,1958,1,0,3,1,0,1,12
2,758339,51434,49.0167,4.06667,2,0,3,1,3,0,1983,4,0,3,1,0,4,15
2,758340,51434,49.0167,4.06667,2,0,3,1,3,0,1952,3,0,3,1,0,4,15
2,758341,51434,49.0167,4.06667,2,0,3,1,3,0,1927,2,0,3,1,0,4,15
1,758338,51434,49.0167,4.06667,2,0,3,1,3,0,1941,2,0,3,1,0,4,15
2,758501,64495,43.35,-1.55,2,0,2,1,2,0,1932,1,0,3,4,0,3,12
1,758502,64495,43.35,-1.55,2,0,2,1,2,0,1956,1,0,3,1,0,3,12
2,758616,47165,44.5167,0.033333,2,0,6,1,2,0,1946,1,0,3,1,0,2,9
2,758789,12286,43.9333,2.85,2,0,3,1,3,0,1923,1,0,3,1,0,3,14
2,758791,12242,44.4,2.03333,2,0,7,1,5,0,1988,1,0,3,1,0,3,13
2,758805,59512,50.7,3.16667,2,0,3,1,2,1,1963,1,2,3,5,0,1,15
3,758804,59512,50.7,3.16667,2,0,3,1,2,1,1979,1,2,3,5,0,1,15
3,758968,59512,50.7,3.16667,5,0,7,1,3,1,1965,1,8,3,5,0,1,15
3,759002,59431,50.7,2.83333,2,0,3,1,3,3,1926,1,0,3,4,0,1,16
2,759008,59174,50.2,4.03333,2,0,3,0,3,0,1956,1,0,3,5,0,1,18
1,759009,59174,50.2,4.03333,2,0,3,0,3,0,1973,1,0,3,1,0,1,18
2,759256,59650,50.7,3.21667,2,0,3,3,3,0,1932,1,2,3,5,0,2,18
3,759301,59163,50.6667,3.15,2,0,3,1,3,0,1960,1,2,3,2,0,2,16
3,759434,59369,50.3,3.48333,2,0,3,2,3,0,1988,1,0,3,1,0,2,20
2,759461,59512,50.7,3.16667,2,0,3,3,3,3,1968,1,2,3,2,0,2,21
2,759468,59367,50.6714,3.21445,2,0,3,1,3,3,2002,4,9,3,1,0,2,10
2,759469,59367,50.6714,3.21445,2,0,3,1,3,3,1975,1,2,3,1,0,2,10
2,759470,59367,50.6714,3.21445,2,0,3,1,3,3,2004,3,9,3,1,0,2,10
2,759471,59367,50.6714,3.21445,2,0,3,1,3,3,1974,2,2,3,1,0,2,10
2,759609,79145,46.7333,-0.25,13,0,3,1,3,0,1993,1,1,3,1,0,4,11
2,759616,79229,46.2,-0.583333,2,0,3,1,2,0,1970,1,0,3,1,0,4,18
1,759618,79229,46.2,-0.583333,2,0,3,1,2,0,1965,1,0,3,1,0,4,18
1,759666,61414,48.5167,0.533333,2,0,6,0,2,0,1972,1,0,3,2,0,2,8
2,759667,61429,48.65,0.766667,2,0,3,1,2,0,1950,1,0,3,5,0,2,14
1,759761,38138,45.7167,5.25,2,0,3,2,2,0,1956,1,0,3,2,0,1,19
1,759783,38317,45.1167,5.7,17,0,3,2,3,5,1982,1,1,3,1,0,1,19
2,759787,38449,45.6333,5.11667,2,0,1,1,1,0,1973,1,0,3,2,0,1,16
1,759790,38537,45.6333,5.15,2,0,3,2,3,0,1950,1,0,3,1,0,1,20
1,759868,38304,44.95,5.76667,2,0,3,1,4,0,1954,1,0,3,1,0,2,16
2,759889,38336,45.4667,4.83333,2,0,3,3,3,0,1980,1,0,3,1,0,2,19
1,760234,65371,42.9923,-0.0730556,2,0,3,1,3,0,1966,1,0,3,2,0,4,12
1,760263,32242,43.4333,0.583333,2,0,3,1,3,0,1989,1,0,3,3,0,1,14
1,760269,32321,43.5312,0.844722,2,0,0,1,2,0,1972,1,0,3,2,0,1,9
2,760386,12225,44.0667,2.98333,5,0,3,1,3,0,1994,1,1,3,1,0,4,14
2,760501,47323,44.4,0.716667,1,0,2,1,2,0,1966,1,0,3,2,0,4,16
1,760545,47244,44.3667,0.15,2,0,3,2,3,1,1973,1,0,3,1,0,4,0
2,760563,73329,45.6333,5.9,2,0,3,1,3,6,1982,1,0,3,2,0,2,8
2,760581,73267,45.2667,6.33333,17,0,5,1,3,0,1989,1,1,3,2,0,2,16
1,760587,73116,45.2464,6.30251,2,0,1,1,0,0,1951,1,0,3,1,0,2,16
2,760601,36195,47.0,2.1,2,0,3,1,3,0,1953,1,0,3,0,0,2,12
2,760614,36149,46.95,1.31667,1,0,0,1,3,0,1963,1,0,3,1,0,2,8
2,760697,40152,43.9667,-1.08333,2,0,3,1,3,0,1919,1,0,3,1,0,4,17
1,760698,40152,43.9667,-1.08333,2,0,3,1,3,0,1966,1,0,3,2,0,4,17
2,760728,73128,45.7167,5.95,2,0,3,1,3,0,1989,1,0,3,1,0,3,17
2,760839,17253,46.0333,-0.833333,2,0,3,1,3,0,1925,1,0,3,1,0,3,15
2,760855,17376,46.2167,-1.03333,1,0,3,1,3,0,1977,1,0,3,2,0,3,7
1,760856,17376,46.2167,-1.03333,2,0,3,1,3,0,1977,1,0,3,3,0,3,7
1,760903,68323,47.675,7.36667,1,0,3,1,3,0,1925,1,0,3,0,0,4,12
2,760971,68259,47.4667,7.36667,6,0,3,1,3,0,1965,1,1,3,1,0,4,15
2,761216,19182,45.2333,1.36667,2,0,3,1,3,1,1919,1,0,3,4,0,4,10
3,746111,66136,42.6833,2.88333,6,1,3,1,3,0,1974,1,1,3,2,0,1,7
2,746338,85135,46.5345,0.782223,6,1,3,3,3,0,1982,1,1,3,1,0,1,18
2,748210,41295,47.5833,1.38333,13,1,3,3,3,0,1990,1,1,3,2,0,1,17
1,748480,68308,47.7833,6.98333,2,1,4,3,0,0,1986,1,0,3,1,0,1,22
3,750700,30189,43.8333,4.35,5,1,3,0,3,0,1992,1,1,3,1,0,1,17
1,750862,30178,44.0833,4.75,16,1,3,1,3,0,1995,1,6,3,1,0,2,14
2,751145,83145,43.6,5.96667,2,1,7,1,2,0,1980,1,0,3,1,0,1,10
1,751146,83145,43.6,5.96667,2,1,7,1,2,0,1953,1,0,3,2,0,1,10
1,751351,17400,45.6939,-0.508333,13,1,6,2,2,0,1988,1,1,3,2,0,1,8
1,751428,17347,45.95,-0.516667,13,1,3,3,3,0,1993,1,1,3,1,0,1,19
2,751506,17443,46.0667,-1.0,2,1,3,1,3,1,1987,1,0,3,5,0,1,8
1,751509,17409,45.6667,-1.01667,18,1,3,3,3,0,1992,1,1,3,1,0,1,18
2,751577,86196,47.0833,-0.083333,2,1,3,3,3,0,1959,1,0,3,5,0,1,1
1,751781,68201,47.7833,7.0,2,1,3,1,3,0,1942,1,0,3,5,0,2,11
1,751857,54152,48.55,6.38333,2,1,3,1,3,0,1947,1,0,3,2,0,1,8
2,752155,51474,49.2614,3.98584,2,1,3,3,4,7,1969,1,0,3,0,0,1,6
3,752159,51242,48.9667,4.31667,5,1,7,0,3,3,1989,1,1,3,1,0,1,17
1,752275,27275,49.1667,1.33333,2,1,3,3,3,0,1975,1,0,3,4,0,2,20
1,752292,27174,49.3333,0.616667,2,1,1,1,0,0,1972,1,0,3,2,0,2,10
2,752505,74256,45.9333,6.63333,2,1,7,3,0,0,1944,1,0,3,1,0,1,18
2,752564,43185,45.4,3.33333,13,1,3,3,3,0,1986,1,1,3,1,0,3,19
1,752563,43185,45.4,3.33333,2,1,3,3,3,0,1968,1,0,3,2,0,3,19
1,752883,74256,45.9333,6.63333,5,1,3,3,3,1,1993,1,1,3,1,0,2,20
2,752937,10100,48.2,4.2,2,1,3,2,3,0,1952,1,0,3,5,0,2,22
2,752946,10262,48.0333,4.41667,1,1,1,1,1,0,1956,1,3,3,2,0,2,12
1,752992,81116,43.7,1.81667,2,1,3,3,3,0,1965,1,0,3,1,0,2,19
1,753134,27116,49.2,0.716667,6,1,3,1,3,3,1951,1,1,3,1,0,3,10
2,753143,27346,49.3,1.35,2,1,3,1,3,0,1968,1,0,3,1,0,3,18
3,753410,95585,49.0,2.38333,6,1,3,0,3,1,1984,1,1,3,2,0,1,7
1,753457,34145,43.6833,4.13333,17,1,3,1,3,0,1982,1,1,3,1,0,1,17
2,753460,34169,43.6667,3.85,2,1,3,1,3,0,1989,1,0,3,1,0,1,16
3,753533,34172,43.6,3.88333,13,1,3,3,3,0,1988,1,1,3,0,0,1,21
2,753540,34299,43.2833,3.28333,5,1,3,3,3,1,1991,1,1,3,1,0,1,20
2,745032,73236,45.6,5.63333,2,0,1,1,1,0,1975,1,0,4,4,0,1,11
2,746104,66161,42.6084,2.39972,2,0,3,1,3,0,1989,1,0,4,1,0,1,14
1,746137,66218,42.4667,1.93333,2,0,3,2,3,0,1952,1,0,4,1,0,1,23
1,746194,22138,48.3833,-3.3,2,0,3,1,3,6,1953,1,0,4,1,0,1,10
1,746605,45289,48.05,1.98333,2,0,1,2,1,0,1974,1,0,4,2,0,1,18
1,746716,48119,44.5167,3.91667,2,0,0,0,0,0,1959,1,0,4,1,0,1,7
2,748144,60430,49.3,2.93333,2,0,3,2,4,0,1970,1,0,4,2,0,1,22
2,748165,60549,49.5833,2.08333,2,0,1,1,0,0,1978,1,0,4,2,0,1,16
2,748172,60155,49.2667,2.36667,2,0,1,1,1,0,1979,1,0,4,2,0,1,12
1,748170,60155,49.2667,2.36667,2,0,1,1,1,0,1948,2,0,4,1,0,1,12
1,748191,60264,49.3833,2.08333,2,0,1,1,0,0,1970,1,0,4,0,0,1,9
1,748325,30195,44.1167,3.83333,2,0,3,2,3,0,1966,1,0,4,2,0,1,20
1,748341,30102,43.9333,4.31667,4,0,3,2,3,0,1974,1,0,4,0,0,1,21
1,748474,68375,47.8167,7.25,2,0,3,1,3,0,1956,1,0,4,4,0,1,14
2,748529,10259,48.4667,3.43333,4,0,4,2,0,0,1957,1,0,4,0,0,1,6
2,748586,14278,49.1667,-0.583333,4,0,4,0,0,0,1984,1,0,4,0,0,1,6
2,748622,14514,49.3,0.183333,2,0,6,1,2,0,1987,1,0,4,2,0,1,13
2,748639,14407,49.25,-0.366667,2,0,4,1,0,1,1959,1,0,4,0,0,1,9
1,748638,14407,49.25,-0.366667,2,0,4,1,0,1,1985,1,0,4,2,0,1,9
2,748662,81242,43.5167,2.1,2,0,3,1,3,0,1947,1,0,4,1,0,1,15
1,748703,35219,47.8167,-1.95,2,0,0,0,3,0,1960,1,0,4,2,0,1,8
1,750617,30284,44.1667,4.08333,2,0,3,1,3,0,1955,1,0,4,1,0,1,11
2,750733,30230,44.2333,4.45,2,0,3,2,3,0,1987,1,0,4,1,0,1,4
2,750743,30268,44.2333,4.13333,2,0,5,1,2,0,1975,1,0,4,3,0,1,8
2,750817,30249,43.8,4.23333,2,0,3,2,3,0,1947,1,0,4,1,0,2,20
2,750967,73296,45.5,6.91667,2,0,1,2,1,0,1986,1,0,4,0,0,1,5
1,750974,83106,43.3,6.08333,2,0,3,1,2,0,1970,1,0,4,4,0,1,15
1,751432,17447,46.0833,-0.916667,2,0,4,1,0,0,1941,1,0,4,4,0,1,9
1,751687,24566,44.8333,0.666667,2,0,3,1,3,0,1960,1,0,4,2,0,1,11
3,751967,54174,48.6833,5.85,2,0,3,1,3,3,1972,1,0,4,4,0,1,16
3,751969,54174,48.6833,5.85,2,0,3,1,3,3,1999,2,0,4,5,0,1,16
3,752065,54483,48.6333,6.3,2,0,3,1,2,0,1959,1,2,4,2,0,2,13
2,752107,43102,45.1833,4.18333,2,0,3,0,2,0,1958,1,0,4,2,0,2,7
2,752119,43164,45.2167,3.93333,2,0,0,1,2,1,1949,1,0,4,1,0,2,14
1,752161,51643,49.0167,3.9,2,0,7,2,2,0,1965,1,0,4,2,0,1,20
2,752502,74222,46.3333,6.56667,2,0,4,3,2,0,1985,1,0,4,3,0,1,6
1,752503,74222,46.3333,6.56667,1,0,4,3,2,0,1980,1,0,4,0,0,1,6
1,752832,52500,48.6167,4.9,1,0,3,1,3,0,1963,1,0,4,2,0,1,16
1,752865,74169,46.0667,6.53333,2,0,1,1,1,0,1959,1,0,4,2,0,2,8
2,752878,74286,46.3333,6.68333,2,0,1,2,1,0,1988,1,0,4,1,0,2,18
1,752945,10296,48.0667,4.46667,2,0,3,2,3,0,1987,1,0,4,1,0,2,19
1,753000,81220,43.8333,1.75,2,0,3,1,3,0,1983,1,0,4,4,0,2,17
1,753016,81326,43.9667,2.06667,2,0,3,1,3,0,1990,1,0,4,5,0,3,18
1,753046,51599,49.0833,4.21667,2,0,3,2,2,0,1989,4,0,4,1,0,2,19
1,753048,51599,49.0833,4.21667,2,0,3,2,2,0,1994,3,0,4,1,0,2,19
1,753064,51563,48.8333,3.75,2,0,3,2,3,0,1983,1,0,4,2,0,2,18
2,753209,21651,47.4167,4.9,2,0,4,0,0,0,1976,1,0,4,2,0,1,7
2,753216,21527,46.95,4.68333,2,0,4,2,2,0,1988,1,0,4,1,0,1,19
1,753454,34333,43.4833,3.8,2,0,3,2,3,0,1972,1,0,4,1,0,1,19
1,753480,34297,43.8333,3.91667,2,0,5,1,3,0,1950,1,0,4,1,0,1,15
3,753656,52448,48.6333,4.95,2,0,6,1,2,0,1975,1,0,4,2,0,2,12
